"subj","age","condition","pos","item","response"
99,4,1,"verb","whisper_shout",1
100,4,1,"verb","whisper_shout",1
101,5,1,"verb","whisper_shout",1
102,4,0,"verb","whisper_shout",1
103,4,1,"verb","whisper_shout",0
104,4,1,"verb","whisper_shout",1
105,4,1,"verb","whisper_shout",1
106,5,0,"verb","whisper_shout",1
107,4,1,"verb","whisper_shout",1
108,5,0,"verb","whisper_shout",1
109,4,1,"verb","whisper_shout",0
111,5,1,"verb","whisper_shout",0
112,4,1,"verb","whisper_shout",1
113,4,1,"verb","whisper_shout",1
114,5,1,"verb","whisper_shout",1
115,4,0,"verb","whisper_shout",1
116,4,0,"verb","whisper_shout",0
117,4,0,"verb","whisper_shout",1
118,4,0,"verb","whisper_shout",0
119,4,0,"verb","whisper_shout",1
120,4,0,"verb","whisper_shout",1
122,4,1,"verb","whisper_shout",1
123,4,1,"verb","whisper_shout",1
124,4,1,"verb","whisper_shout",1
125,4,1,"verb","whisper_shout",0
